seg_id,name,highway,posted_speed_mph,speed_source,lanes_final,lanes_source,roadway_width_ft,median_type,sidewalk_presence,adt,adt_source,op_speed_85_mph,median_hh_income,pct_poverty,pct_hispanic,pct_black_nh,pct_white_nh,pct_zero_car_hh,length_ft,oneway,merged_dual,n_signals,mid_lat,mid_lon,google_maps,u,v,key,osmid,highway_all,lanes,maxspeed_mph,width_ft,surface,lit,sidewalk,cycleway,parking,deg_u,deg_v,signal_u,signal_v,bearing,dual_carriageway,n_twins_merged,twin_seg_ids,lanes_rep_half,lanes_twin_half,maxspeed_city,match_frac,city_name,speed_name_match,geom_match_frac,city_lanes,avg_lane_width_ft,median_width_ft,lanes_osm_city_agree,width_source,median_source,adt_year,n_adt_stations,op_speed_source,bg_geoid,pop,pop_density_sqmi,sw_left_frac,sw_right_frac,sidewalk_source
C-05657,Emerson Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,both,,,,68750.0,5.1,13.0,0.0,79.7,1.8,566.6005990526058,False,False,0,29.741579,-95.382965,"https://maps.google.com/?q=29.741579,-95.382965",152323271,152698643,0,15457129,residential,2.0,,,,,,,,3,4,False,False,87.86024297016398,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014107042,817.0,6903.0,1.0,1.0,osm_footway
C-05658,Burlington Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,75407.0,21.8,3.0,22.6,61.7,35.9,879.046418914863,False,False,0,29.739775,-95.38245,"https://maps.google.com/?q=29.739775,-95.38245",152323273,152698648,0,15370529|15407085,residential,2.0,,,,,,,,3,4,False,False,57.41547153155848,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014107041,1118.0,14641.0,0.36,0.27,osm_footway
C-05659,Westmoreland Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,68750.0,5.1,13.0,0.0,79.7,1.8,567.4984288506325,False,False,0,29.740682,-95.382953,"https://maps.google.com/?q=29.740682,-95.382953",152323273,152698646,0,15438172,residential,2.0,,,,,,,,3,4,False,False,87.37251426814697,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014107042,817.0,6903.0,0.09,0.09,osm_footway
C-05660,Hawthorne Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,one_side,,,,68750.0,5.1,13.0,0.0,79.7,1.8,137.57451244858018,False,False,0,29.742299,-95.382279,"https://maps.google.com/?q=29.742299,-95.382279",703715137,1341927484,0,15445465,tertiary,2.0,,,asphalt,,,,,3,3,False,False,118.16340172704042,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014107042,817.0,6903.0,0.0,1.0,osm_footway
C-05661,Flora Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,both,,,,68750.0,5.1,13.0,0.0,79.7,1.8,329.2180604962791,False,False,0,29.741123,-95.383852,"https://maps.google.com/?q=29.741123,-95.383852",152698643,152698646,0,15406041,residential,2.0,,,,,,,,4,4,False,False,357.5932645367467,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014107042,817.0,6903.0,1.0,1.0,osm_footway
C-05662,Flora Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,both,,,,75407.0,21.8,3.0,22.6,61.7,35.9,327.799950763824,False,False,0,29.74022,-95.383841,"https://maps.google.com/?q=29.74022,-95.383841",152698646,152698648,0,15406041,residential,2.0,,,,,,,,4,4,False,False,357.59050533103465,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014107041,1118.0,14641.0,1.0,1.0,osm_footway
C-05665,Verdome Lane,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,777.3668384436528,False,False,0,29.835577,-95.468502,"https://maps.google.com/?q=29.835577,-95.468502",152323365,152323368,0,15370541,residential,2.0,,,,,,,,4,4,False,False,87.01273191716835,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05666,Bolivia Boulevard,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,293.12468452655526,False,False,0,29.836003,-95.467283,"https://maps.google.com/?q=29.836003,-95.467283",152323365,152448927,0,15442362,residential,2.0,,,,,,,,4,4,False,False,177.52559519078497,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05667,Bolivia Boulevard,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,289.80449835958825,False,False,0,29.835202,-95.467265,"https://maps.google.com/?q=29.835202,-95.467265",152323365,152538335,0,15442362,residential,2.0,,,,,,,,4,4,False,False,353.2482344366119,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05668,Bolivia Boulevard,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,173.1670851421975,False,False,0,29.836644,-95.467289,"https://maps.google.com/?q=29.836644,-95.467289",152448927,152536231,0,15442362,residential,2.0,,,,,,,,4,3,False,False,178.30074989369908,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05669,Costa Rica Road,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,300.00602164186324,False,False,0,29.835966,-95.469728,"https://maps.google.com/?q=29.835966,-95.469728",152323368,152338666,0,1362342742,residential,2.0,,,,,,,,4,4,False,False,178.33102456476536,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05670,Costa Rica Road,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,277.13179711792026,False,False,0,29.835172,-95.469721,"https://maps.google.com/?q=29.835172,-95.469721",152323368,152338663,0,1362342742,residential,2.0,,,,,,,,4,4,False,False,357.3527626652737,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05671,Verdome Lane,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,1071.178176188624,False,False,0,29.835552,-95.471417,"https://maps.google.com/?q=29.835552,-95.471417",152323368,1925751295,0,15370541,residential,2.0,,,,,,,,4,2,False,False,88.19277259927091,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05672,De Lange Lane,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,both,,,,,11.9,29.1,0.0,62.0,0.0,1012.0703188659108,False,False,0,29.836361,-95.471323,"https://maps.google.com/?q=29.836361,-95.471323",152338666,152448933,0,15382552,residential,2.0,,,,,,,,4,3,False,False,87.58981911013782,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.64,0.64,osm_footway
C-05673,De Lange Lane,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,773.1830828588668,False,False,0,29.836387,-95.468508,"https://maps.google.com/?q=29.836387,-95.468508",152338666,152448927,0,15382552,residential,2.0,,,,,,,,4,4,False,False,267.5179539299901,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05674,Costa Rica Road,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,174.66403722029227,False,False,0,29.836618,-95.469737,"https://maps.google.com/?q=29.836618,-95.469737",152338666,152338669,0,1362342742,residential,2.0,,,,,,,,4,3,False,False,176.19001376651278,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05675,Viking Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,798.0343014019193,False,False,0,29.8348,-95.468456,"https://maps.google.com/?q=29.8348,-95.468456",152338663,152538335,0,15390571,residential,2.0,,,,,,,,4,4,False,False,267.7998991424729,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05676,Viking Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,,11.9,29.1,0.0,62.0,0.0,1076.5254245232263,False,False,0,29.834768,-95.471412,"https://maps.google.com/?q=29.834768,-95.471412",1925751293,152338663,0,15390571,residential,2.0,,,,,,,,2,4,False,False,87.38169340239808,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05677,Antoine Drive,secondary,35.0,city,4.0,city,48.0,Raised,one_side,25412.0,street_median,,,11.9,29.1,0.0,62.0,0.0,369.4152156582071,True,False,0,29.836056,-95.472866,"https://maps.google.com/?q=29.836056,-95.472866",4230375652,152323373,0,316398399,secondary,2.0,,,concrete,yes,,lane,,3,4,False,False,352.51504841351175,False,0,,,,35.0,1.0,ANTOINE DR,True,1.0,4.0,12.0,30.0,0.0,city_lanes_x_width,city,,,,482015315001,561.0,2058.0,0.0,1.0,osm_footway
C-05679,Antoine Drive,secondary,35.0,city,4.0,city,48.0,Raised,none,25412.0,street_median,,,11.9,29.1,0.0,62.0,0.0,291.04246687295733,False,True,0,29.835149,-95.472822,"https://maps.google.com/?q=29.835149,-95.472822",152323373,152538336,0,316398399,secondary,4.0,,,concrete,yes,,lane,,4,4,False,False,357.62286166734253,True,1,C-07646,2.0,2.0,35.0,1.0,ANTOINE DR,True,1.0,4.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015315001,561.0,2058.0,0.0,0.0,osm_footway
C-05683,Castle Court,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,both,,,,86350.0,11.5,14.3,7.7,61.8,0.0,600.9813319944261,False,False,0,29.73264,-95.395615,"https://maps.google.com/?q=29.73264,-95.395615",152323539,152323596,0,15370549,residential,,,,,,,,,3,4,False,False,266.34555214831175,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014109002,1221.0,8708.0,0.91,1.0,osm_footway
C-05684,Yupon Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,partial,,,,86350.0,11.5,14.3,7.7,61.8,0.0,311.9708439539891,False,False,0,29.733066,-95.396477,"https://maps.google.com/?q=29.733066,-95.396477",152323536,3262095638,0,1026989876,residential,,,,,,,,,3,3,False,False,177.87320737631484,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014109002,1221.0,8708.0,0.18,0.27,osm_footway
C-05686,Castle Court,residential,30.0,default_30_local,2.0,default_local_2,24.0,Divided (unspecified),one_side,,,,86350.0,11.5,14.3,7.7,61.8,0.0,275.8970080629792,False,True,0,29.732308,-95.396737,"https://maps.google.com/?q=29.732308,-95.396737",152323539,3008677924,0,1165313113,residential,,,,,,,,,3,3,False,False,65.42614659379586,True,1,C-05685,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014109002,1221.0,8708.0,0.0,0.91,osm_footway
C-05687,Miramar Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,partial,,,,86350.0,11.5,14.3,7.7,61.8,0.0,324.7709423672363,False,False,0,29.732732,-95.39418,"https://maps.google.com/?q=29.732732,-95.39418",152323596,152966798,0,15425618,residential,,,,,,,,,4,3,False,False,265.13348891347295,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014109002,1221.0,8708.0,0.18,0.09,osm_footway
C-05688,Graustark Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,both,,,,86350.0,11.5,14.3,7.7,61.8,0.0,259.37950391517245,False,False,0,29.732332,-95.394679,"https://maps.google.com/?q=29.732332,-95.394679",152323596,3574904394,0,1192332056,tertiary,2.0,,,asphalt,,,,,4,3,False,False,357.41342129746687,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014109002,1221.0,8708.0,0.82,1.0,osm_footway
C-05689,Graustark Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,one_side,,,,86350.0,11.5,14.3,7.7,61.8,0.0,327.46798343408904,False,False,0,29.733139,-95.394683,"https://maps.google.com/?q=29.733139,-95.394683",152323596,152406645,0,1192332056,tertiary,2.0,,,asphalt,,,,,4,3,False,False,177.73950078978763,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014109002,1221.0,8708.0,0.64,0.18,osm_footway
C-05693,Castle Court,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,one_side,,,,86350.0,11.5,14.3,7.7,61.8,0.0,112.23006328845054,True,False,0,29.732301,-95.397348,"https://maps.google.com/?q=29.732301,-95.397348",3008677921,3008677924,0,297028319,residential,,,,,,,,,3,3,False,False,83.93126422347073,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014109002,1221.0,8708.0,0.0,1.0,osm_footway
C-05695,Mandell Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,one_side,,,,106815.0,9.5,24.0,3.4,52.7,0.0,220.95532831053706,False,False,0,29.732448,-95.399497,"https://maps.google.com/?q=29.732448,-95.399497",152323572,152446162,0,15419716,tertiary,2.0,,,asphalt,,,,,3,3,False,False,177.63529803986967,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014109001,2293.0,15838.0,1.0,0.0,osm_footway
C-05696,Castle Court,residential,30.0,default_30_local,2.0,default_local_2,24.0,Divided (unspecified),one_side,,,,86350.0,11.5,14.3,7.7,61.8,0.0,683.3606713458255,False,True,0,29.732039,-95.398416,"https://maps.google.com/?q=29.732039,-95.398416",3008677914,152323557,0,297028319,residential,,,,,,,,,3,3,False,False,79.99393412931015,True,1,C-05692,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014109002,1221.0,8708.0,0.09,1.0,osm_footway
C-05697,Norfolk Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,433.0,street_median,,106815.0,9.5,24.0,3.4,52.7,0.0,836.2948034487488,False,False,0,29.732734,-95.400818,"https://maps.google.com/?q=29.732734,-95.400818",152446162,152446168,0,15382376,residential,,,,,,,,,3,3,False,False,87.33731909384932,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014109001,2293.0,15838.0,0.0,0.0,osm_footway
C-05698,Mandell Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,one_side,,,,106815.0,9.5,24.0,3.4,52.7,0.0,259.175360159282,False,False,0,29.733108,-95.399511,"https://maps.google.com/?q=29.733108,-95.399511",152446162,3262095635,0,15419716,tertiary,2.0,,,asphalt,,,,,3,3,False,False,176.76255866978119,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014109001,2293.0,15838.0,1.0,0.0,osm_footway
C-05700,Mandell Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,one_side,,,,250001.0,1.7,4.1,0.0,90.9,0.0,622.6966202796957,False,False,0,29.731288,-95.399486,"https://maps.google.com/?q=29.731288,-95.399486",152323572,152774437,0,98053963|15419716|98053950,tertiary,2.0,,,asphalt,,,,,3,4,False,False,358.0883307031456,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014119012,1668.0,6589.0,0.09,0.82,osm_footway
C-05701,Castle Court,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,partial,,,,106815.0,9.5,24.0,3.4,52.7,0.0,836.0354521146111,False,False,0,29.731936,-95.400808,"https://maps.google.com/?q=29.731936,-95.400808",152323583,152323586,0,297028321,residential,,,,,,,,,3,3,False,False,87.25478588878605,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014109001,2293.0,15838.0,0.09,0.0,osm_footway
C-05702,Vassar Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,250001.0,1.7,4.1,0.0,90.9,0.0,832.2698891897888,False,False,0,29.730412,-95.400798,"https://maps.google.com/?q=29.730412,-95.400798",152774437,152774440,0,557603588,residential,2.0,,,asphalt,,,,,4,4,False,False,87.25784921309156,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014119012,1668.0,6589.0,0.18,0.18,osm_footway
C-05703,Vassar Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,,3.7,9.1,0.8,78.0,0.0,530.452306387433,False,False,0,29.730467,-95.398652,"https://maps.google.com/?q=29.730467,-95.398652",152774437,5377562193,0,1356522740,residential,2.0,,,asphalt,,,,,4,3,False,False,265.5087974807541,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014119011,505.0,4173.0,0.09,0.09,osm_footway
C-05704,Dunlavy Street,tertiary,30.0,default_30_unposted,,none,,,one_side,7231.0,street_median,,250001.0,1.7,4.1,0.0,90.9,0.0,553.8359046255509,False,False,0,29.731154,-95.402111,"https://maps.google.com/?q=29.731154,-95.402111",152323586,152774440,0,270154128|98053961|98053934|270154135,tertiary,,,,asphalt,,,none,,3,4,False,False,357.69885319748397,False,0,,,,,0.0,,True,0.0,,,,,none,none,,,,482014119012,1668.0,6589.0,1.0,0.36,osm_footway
C-05705,Dunlavy Street,tertiary,30.0,default_30_unposted,,none,,,one_side,4396.0,measured,28.0,106815.0,9.5,24.0,3.4,52.7,0.0,290.9650832246272,False,False,0,29.732316,-95.40213,"https://maps.google.com/?q=29.732316,-95.40213",152323586,152446168,0,270154128,tertiary,,,,concrete:plates,,,none,,3,3,False,False,177.58739292395038,False,0,,,,,0.0,,True,0.0,,,,,none,none,2026.0,1.0,measured,482014109001,2293.0,15838.0,0.27,1.0,osm_footway
C-05706,Vassar Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,250001.0,1.7,4.1,0.0,90.9,0.0,738.693820427078,False,False,0,29.730378,-95.403273,"https://maps.google.com/?q=29.730378,-95.403273",152774440,1210071685,0,557603588,residential,2.0,,,asphalt,,,,,4,3,False,False,86.98419578685456,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014119012,1668.0,6589.0,0.09,0.18,osm_footway
C-05707,Graustark Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,one_side,,,,86350.0,11.5,14.3,7.7,61.8,0.0,334.1910368431826,False,False,0,29.734049,-95.394694,"https://maps.google.com/?q=29.734049,-95.394694",1019448300,152406645,0,1192332056,tertiary,2.0,,,asphalt,,,,,4,3,False,False,177.76192450913427,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,none,,,,482014109002,1221.0,8708.0,1.0,0.0,osm_footway
C-05709,Haskell Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,174833.0,1.3,32.7,11.0,49.0,2.6,441.611812014935,False,False,0,29.769405,-95.426636,"https://maps.google.com/?q=29.769405,-95.426636",152325771,152325776,0,15370655,residential,2.0,,,asphalt,,,,,3,4,False,False,177.932420435218,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108022,1242.0,6625.0,0.18,0.18,osm_footway
C-05710,Byway Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,174833.0,1.3,32.7,11.0,49.0,2.6,226.26069146014004,False,False,0,29.768789,-95.426989,"https://maps.google.com/?q=29.768789,-95.426989",152325771,153154523,0,15438203|297027716,residential,2.0,,,asphalt,,,,,3,3,False,False,87.1259679975311,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108022,1242.0,6625.0,0.0,0.0,osm_footway
C-05712,Arnot Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,both,,,,250001.0,0.7,2.6,0.0,96.0,0.0,395.9697853414001,False,False,0,29.770181,-95.426047,"https://maps.google.com/?q=29.770181,-95.426047",152325776,153252590,0,1396009295,tertiary,2.0,,,asphalt,,,,,4,3,False,False,249.70511321691407,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015108021,1476.0,573.0,1.0,1.0,osm_footway
C-05713,Arnot Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,one_side,,,,174833.0,1.3,32.7,11.0,49.0,2.6,243.76853900461165,False,False,0,29.769893,-95.427,"https://maps.google.com/?q=29.769893,-95.427",152325776,153215646,0,1465790528,tertiary,2.0,,,asphalt,,both,,none,4,3,False,False,67.81812921430894,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015108022,1242.0,6625.0,1.0,0.27,osm_footway
C-05714,Crestwood Drive,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,partial,,,,250001.0,0.7,2.6,0.0,96.0,0.0,360.97555946336,False,False,0,29.769281,-95.427353,"https://maps.google.com/?q=29.769281,-95.427353",153154523,153215646,0,263214057,tertiary,2.0,,,concrete:plates,,one_side,none,,3,3,False,False,177.50946759949557,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015108021,1476.0,573.0,0.0,0.18,osm_footway
C-05715,Coppage Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,0.7,2.6,0.0,96.0,0.0,284.12148613309284,False,False,0,29.771134,-95.427524,"https://maps.google.com/?q=29.771134,-95.427524",152325782,152779002,0,15412843,residential,2.0,,,asphalt,yes,,,,3,4,False,False,212.848733601458,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108021,1476.0,573.0,0.0,0.0,osm_footway
C-05716,Haskell Street,residential,20.0,osm,2.0,osm,24.0,Undivided,none,,,,250001.0,0.7,2.6,0.0,96.0,0.0,400.781883605605,False,False,0,29.771136,-95.428297,"https://maps.google.com/?q=29.771136,-95.428297",152325782,152325787,0,292772324,residential,2.0,20.0,,asphalt,,,,,3,3,False,False,123.49537653350801,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108021,1476.0,573.0,0.0,0.0,osm_footway
C-05717,Haskell Street,residential,20.0,osm,2.0,osm,24.0,Undivided,partial,,,,250001.0,0.7,2.6,0.0,96.0,0.0,477.3069891314502,False,False,0,29.770431,-95.427174,"https://maps.google.com/?q=29.770431,-95.427174",152325776,152325782,0,292772324,residential,2.0,20.0,,asphalt,,,,,4,3,False,False,304.1633156276329,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108021,1476.0,573.0,0.18,0.09,osm_footway
C-05718,Prague Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,250001.0,0.7,2.6,0.0,96.0,0.0,280.62670401363187,False,False,0,29.771767,-95.428559,"https://maps.google.com/?q=29.771767,-95.428559",152325787,152411701,0,15378627,residential,2.0,,,asphalt,yes,,,,3,4,False,False,212.91528712053113,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108021,1476.0,573.0,0.0,0.0,osm_footway
C-05719,Haskell Street,residential,20.0,osm,2.0,osm,24.0,Undivided,none,,,,250001.0,0.7,2.6,0.0,96.0,0.0,726.5694678496097,False,False,0,29.772022,-95.429755,"https://maps.google.com/?q=29.772022,-95.429755",152325787,152671076,0,292772321|292772324,residential,2.0,20.0,,asphalt,,,,,3,3,False,False,155.11060009610895,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108021,1476.0,573.0,0.0,0.0,osm_footway
